,NAME,Estimate!!Total,Estimate!!Total!!Owner occupied,"Estimate!!Total!!Owner occupied!!Less than $5,000","Estimate!!Total!!Owner occupied!!$5,000 to $9,999","Estimate!!Total!!Owner occupied!!$10,000 to $14,999","Estimate!!Total!!Owner occupied!!$15,000 to $19,999","Estimate!!Total!!Owner occupied!!$20,000 to $24,999","Estimate!!Total!!Owner occupied!!$25,000 to $34,999","Estimate!!Total!!Owner occupied!!$35,000 to $49,999","Estimate!!Total!!Owner occupied!!$50,000 to $74,999","Estimate!!Total!!Owner occupied!!$75,000 to $99,999","Estimate!!Total!!Owner occupied!!$100,000 to $149,999","Estimate!!Total!!Owner occupied!!$150,000 or more",Estimate!!Total!!Renter occupied,"Estimate!!Total!!Renter occupied!!Less than $5,000","Estimate!!Total!!Renter occupied!!$5,000 to $9,999","Estimate!!Total!!Renter occupied!!$10,000 to $14,999","Estimate!!Total!!Renter occupied!!$15,000 to $19,999","Estimate!!Total!!Renter occupied!!$20,000 to $24,999","Estimate!!Total!!Renter occupied!!$25,000 to $34,999","Estimate!!Total!!Renter occupied!!$35,000 to $49,999","Estimate!!Total!!Renter occupied!!$50,000 to $74,999","Estimate!!Total!!Renter occupied!!$75,000 to $99,999","Estimate!!Total!!Renter occupied!!$100,000 to $149,999","Estimate!!Total!!Renter occupied!!$150,000 or more",zip code tabulation area,50k or Higher Total,% 50k or Higher
5301,ZCTA5 32052,2720,1824,20,123,148,70,167,252,312,407,151,148,26,896,78,175,76,57,51,102,18,243,49,0,47,32052,339,0.12463235294117647
5302,ZCTA5 77083,22434,14821,124,153,260,414,731,1315,2441,2920,2447,2423,1593,7613,296,432,545,494,662,794,1594,1464,709,431,192,77083,2796,0.12463225461353303
5303,ZCTA5 93923,5489,4243,73,83,32,102,118,200,239,509,454,778,1655,1246,29,27,121,106,30,120,129,232,165,72,215,93923,684,0.12461286208781198
5304,ZCTA5 84532,4149,2690,14,53,129,70,222,195,508,597,365,419,118,1459,0,105,4,213,34,303,283,393,72,52,0,84532,517,0.12460833935888166
5305,ZCTA5 32117,9823,5214,318,190,233,255,424,700,1053,895,631,421,94,4609,262,412,345,448,451,754,713,814,159,193,58,32117,1224,0.12460551766262852
5306,ZCTA5 47906,23812,10689,112,171,138,160,168,497,1124,1573,1705,2627,2414,13123,2332,1298,1143,885,1471,1626,1401,1669,694,306,298,47906,2967,0.12460104149168487
5307,ZCTA5 42101,21179,9999,131,181,497,282,433,885,1585,2563,1759,1157,526,11180,738,1205,1091,722,997,1824,1965,1737,566,244,91,42101,2638,0.12455734453940223
5308,ZCTA5 79561,273,202,5,30,11,0,0,33,24,39,25,17,18,71,0,8,4,12,0,4,9,15,6,10,3,79561,34,0.12454212454212454
5309,ZCTA5 90077,3276,2767,24,7,9,8,28,33,112,206,225,324,1791,509,10,9,35,0,0,12,35,62,53,55,238,90077,408,0.12454212454212454
5310,ZCTA5 37412,8720,4722,83,15,170,206,144,430,832,1173,914,505,250,3998,235,132,284,441,327,796,697,857,85,94,50,37412,1086,0.12454128440366972
5311,ZCTA5 46323,8104,5305,87,105,263,201,240,508,890,1363,757,604,287,2799,359,201,182,116,234,376,322,649,155,115,90,46323,1009,0.12450641658440277
5312,ZCTA5 89519,3719,2986,9,30,69,51,108,156,360,329,321,490,1063,733,0,31,20,11,16,17,175,145,96,59,163,89519,463,0.12449583221296047
5313,ZCTA5 97381,5808,4183,21,46,79,70,94,431,426,785,555,827,849,1625,40,152,39,117,45,303,206,330,130,230,33,97381,723,0.12448347107438017
5314,ZCTA5 45062,241,174,4,0,0,4,2,15,37,35,17,55,5,67,11,0,7,6,5,8,0,22,6,2,0,45062,30,0.12448132780082988
5315,ZCTA5 85304,9312,6548,60,96,172,176,187,596,760,1290,1162,1480,569,2764,166,187,168,233,149,306,396,518,178,454,9,85304,1159,0.12446305841924399
5316,ZCTA5 62994,225,178,0,1,1,7,7,13,57,29,26,29,8,47,2,7,1,1,2,1,5,0,21,7,0,62994,28,0.12444444444444444
5317,ZCTA5 17401,6550,1654,30,54,130,147,77,152,344,432,129,113,46,4896,292,723,570,556,438,881,621,451,143,144,77,17401,815,0.12442748091603054
5318,ZCTA5 33321,19836,14496,535,195,695,838,877,1811,2230,2890,1879,1882,664,5340,85,170,240,382,360,691,944,1064,713,520,171,33321,2468,0.12442024601734221
5319,ZCTA5 99013,643,417,16,3,12,22,37,17,20,125,112,29,24,226,19,24,11,12,21,32,27,72,4,0,4,99013,80,0.12441679626749612
5320,ZCTA5 36693,7893,5136,57,53,46,232,186,272,650,938,944,907,851,2757,214,57,230,199,180,435,460,457,331,141,53,36693,982,0.12441403775497276
5321,ZCTA5 18447,4405,2919,33,26,95,156,177,247,413,713,381,460,218,1486,94,14,213,183,127,205,102,206,193,111,38,18447,548,0.12440408626560727
5322,ZCTA5 66609,3071,2119,39,34,114,67,78,118,309,349,348,486,177,952,16,60,76,40,72,189,117,192,126,48,16,66609,382,0.1243894496906545
5323,ZCTA5 60530,201,154,0,2,1,2,5,27,13,25,24,24,31,47,5,3,3,0,0,8,3,3,3,17,2,60530,25,0.12437810945273632
5324,ZCTA5 61437,402,309,5,0,0,20,11,39,37,104,14,52,27,93,0,10,6,2,0,2,23,44,6,0,0,61437,50,0.12437810945273632
5325,ZCTA5 66105,780,415,0,10,0,25,51,105,110,46,21,37,10,365,5,26,49,25,36,65,62,66,21,10,0,66105,97,0.12435897435897436
5326,ZCTA5 69163,386,289,3,4,8,9,16,34,54,45,57,40,19,97,0,0,7,0,13,3,26,16,25,5,2,69163,48,0.12435233160621761
5327,ZCTA5 38564,193,137,0,9,41,26,4,18,5,27,7,0,0,56,0,0,0,32,0,0,0,20,4,0,0,38564,24,0.12435233160621761
5328,ZCTA5 58831,193,155,0,5,10,10,8,6,5,20,35,23,33,38,0,0,0,0,3,7,4,1,6,14,3,58831,24,0.12435233160621761
5329,ZCTA5 85364,26211,14443,338,297,636,669,867,1659,1971,2982,2188,1667,1169,11768,945,1102,1302,926,835,1520,1879,1779,746,648,86,85364,3259,0.12433711037350731
5330,ZCTA5 30062,23407,18332,212,97,79,247,366,726,1531,2174,2631,3977,6292,5075,117,206,95,147,177,540,883,982,578,942,408,30062,2910,0.12432178408168497
5331,ZCTA5 38680,2180,1419,20,4,32,57,70,127,194,338,212,253,112,761,43,20,4,70,57,181,115,135,83,53,0,38680,271,0.1243119266055046
5332,ZCTA5 78250,18794,14269,153,72,156,288,407,832,1628,3254,2663,3418,1398,4525,168,219,261,140,237,415,749,1169,604,476,87,78250,2336,0.12429498776205172
5333,ZCTA5 22124,6662,5660,57,17,60,36,54,98,137,287,388,1155,3371,1002,15,31,0,16,0,22,90,202,218,197,211,22124,828,0.12428700090063044
5334,ZCTA5 61327,523,392,2,0,8,5,5,44,73,79,69,66,41,131,0,0,9,2,10,20,25,21,35,5,4,61327,65,0.124282982791587
5335,ZCTA5 44319,9697,7242,110,72,166,359,143,614,633,1741,1173,1578,653,2455,67,70,195,86,367,213,252,642,170,266,127,44319,1205,0.1242652366711354
5336,ZCTA5 31763,8508,5940,111,118,90,108,186,335,688,1266,1086,1336,616,2568,232,113,54,153,178,327,454,436,293,268,60,31763,1057,0.12423601316408087
5337,ZCTA5 80743,475,313,6,2,7,26,12,32,46,58,44,57,23,162,7,1,37,6,16,16,20,40,12,0,7,80743,59,0.12421052631578948
5338,ZCTA5 23851,5507,3209,20,117,102,180,204,261,433,558,578,446,310,2298,49,163,198,239,265,338,362,408,106,89,81,23851,684,0.12420555656437261
5339,ZCTA5 81422,314,192,0,2,20,22,13,9,36,47,18,17,8,122,8,4,8,20,24,5,14,27,12,0,0,81422,39,0.12420382165605096
5340,ZCTA5 60514,3849,2993,50,0,76,76,79,148,82,284,244,391,1563,856,81,0,59,30,0,71,137,211,155,87,25,60514,478,0.124188100805404
5341,ZCTA5 78956,1828,1398,94,28,108,67,54,157,179,199,165,184,163,430,40,32,40,26,5,26,34,133,41,53,0,78956,227,0.12417943107221006
5342,ZCTA5 85710,25061,13126,224,192,371,630,663,1481,2206,2670,2067,1812,810,11935,694,773,969,1174,1283,1865,2065,1925,700,285,202,85710,3112,0.12417700810023542
5343,ZCTA5 39305,8280,5581,75,115,147,189,314,475,678,1216,874,844,654,2699,145,204,308,163,204,312,335,448,179,229,172,39305,1028,0.12415458937198068
5344,ZCTA5 11953,5252,3689,48,62,98,119,113,203,381,604,499,852,710,1563,129,50,75,120,107,161,269,204,205,152,91,11953,652,0.12414318354912414
5345,ZCTA5 78247,17408,13298,121,97,158,308,250,533,1327,2691,2578,3386,1849,4110,143,106,131,151,176,534,708,830,676,472,183,78247,2161,0.12413832720588236
5346,ZCTA5 77379,27041,21184,234,109,132,175,171,811,1226,2925,2811,4548,8042,5857,204,110,224,195,244,751,773,1366,776,736,478,77379,3356,0.12410783624865944
5347,ZCTA5 74015,3497,2489,51,7,75,102,119,141,372,539,333,514,236,1008,36,50,87,43,53,115,190,257,68,97,12,74015,434,0.12410637689448098
5348,ZCTA5 29511,1958,1312,39,20,109,35,61,117,150,288,197,217,79,646,4,36,104,41,3,85,130,175,58,10,0,29511,243,0.12410623084780388
5349,ZCTA5 33543,8944,7177,95,131,163,130,246,421,740,1077,1272,1655,1247,1767,86,0,42,97,11,132,289,514,227,258,111,33543,1110,0.12410554561717352
5350,ZCTA5 20895,7027,5715,25,50,46,53,38,105,223,462,518,1070,3125,1312,56,39,64,46,48,63,124,316,138,229,189,20895,872,0.12409278497224989
5351,ZCTA5 68508,5134,517,5,14,66,22,17,38,74,108,55,59,59,4617,542,388,603,599,403,809,636,426,102,92,17,68508,637,0.12407479548110635
5352,ZCTA5 33436,17401,12600,361,217,343,643,620,1160,1743,2054,1755,1899,1805,4801,122,106,307,243,233,573,1058,1344,270,350,195,33436,2159,0.12407332911901615
5353,ZCTA5 20616,2265,1861,0,16,8,0,32,12,196,328,376,479,414,404,63,0,0,17,9,22,12,105,35,119,22,20616,281,0.12406181015452539
5354,ZCTA5 23188,17211,12158,98,68,128,340,317,540,1142,1916,1973,2849,2787,5053,364,285,230,193,467,453,926,640,661,506,328,23188,2135,0.12404857358665969
5355,ZCTA5 96067,3330,2131,175,85,75,119,78,84,320,465,235,300,195,1199,101,43,121,96,137,166,122,106,145,115,47,96067,413,0.12402402402402403
5356,ZCTA5 49534,8798,6009,30,90,102,155,82,449,851,1254,1174,1176,646,2789,191,98,138,271,194,384,422,505,391,172,23,49534,1091,0.12400545578540577
5357,ZCTA5 50327,4266,3269,24,10,8,46,47,150,205,568,595,862,754,997,52,15,27,48,17,176,133,346,99,66,18,50327,529,0.12400375058602907
5358,ZCTA5 60644,16339,4538,207,105,208,325,229,494,416,826,699,697,332,11801,1061,1705,1385,1200,1208,1567,1649,1218,481,228,99,60644,2026,0.12399779668278352
5359,ZCTA5 97470,8783,5606,63,84,363,277,474,577,958,1217,782,596,215,3177,98,194,360,344,248,499,345,705,271,104,9,97470,1089,0.1239895252191734
5360,ZCTA5 30188,23495,17937,189,278,348,523,396,938,1490,3246,2537,3982,4010,5558,150,149,209,425,302,370,1040,1292,787,688,146,30188,2913,0.12398382634603107
5361,ZCTA5 76624,734,535,22,25,14,16,24,40,50,91,62,143,48,199,0,0,29,0,20,27,32,32,59,0,0,76624,91,0.12397820163487738
5362,ZCTA5 41074,2138,1249,64,5,28,64,24,106,166,279,154,214,145,889,63,93,103,50,89,138,88,166,37,62,0,41074,265,0.12394761459307764
5363,ZCTA5 30034,16265,9918,298,83,311,292,509,802,1232,2132,1505,1872,882,6347,290,557,414,426,454,1090,1100,1124,450,372,70,30034,2016,0.1239471257300953
5364,ZCTA5 25304,3365,2147,13,34,51,61,67,206,272,445,237,369,392,1218,97,181,67,46,70,193,147,130,102,80,105,25304,417,0.12392273402674592
5365,ZCTA5 60435,18318,11534,213,82,205,399,435,1075,1250,2633,1798,2268,1176,6784,503,408,488,508,600,966,1041,1351,484,342,93,60435,2270,0.12392182552680424
5366,ZCTA5 93647,2889,1415,19,0,42,63,90,107,328,459,255,11,41,1474,110,31,103,154,280,343,95,138,106,71,43,93647,358,0.12391831083419869
5367,ZCTA5 01238,2292,1537,36,0,14,13,66,86,89,267,259,470,237,755,0,29,36,94,50,71,191,141,47,77,19,1238,284,0.12390924956369982
5368,ZCTA5 07470,18129,14391,115,116,139,329,237,500,793,1364,1619,3081,6098,3738,112,62,234,158,203,391,332,547,522,630,547,7470,2246,0.12388990015996469
5369,ZCTA5 34705,896,686,22,43,10,40,48,35,85,169,108,97,29,210,9,0,20,22,13,8,27,53,0,10,48,34705,111,0.12388392857142858
5370,ZCTA5 33030,9011,3431,32,41,156,125,92,264,413,819,468,654,367,5580,544,453,451,472,576,1099,869,690,224,102,100,33030,1116,0.12384862945289091
5371,ZCTA5 92657,3884,3263,70,0,94,16,42,17,160,122,99,595,2048,621,13,54,15,0,40,0,18,83,16,130,252,92657,481,0.12384140061791966
5372,ZCTA5 22560,2714,1752,68,36,92,96,67,214,206,380,285,214,94,962,29,53,104,48,90,152,150,234,37,56,9,22560,336,0.12380250552689757
5373,ZCTA5 15223,3118,2076,45,55,31,110,57,224,266,550,282,315,141,1042,31,108,71,109,67,167,103,149,157,73,7,15223,386,0.12379730596536241
5374,ZCTA5 02780,19753,12039,249,250,350,202,486,922,1089,1964,2098,2543,1886,7714,380,435,735,390,592,1372,1365,1251,644,443,107,2780,2445,0.12377866653166608
5375,ZCTA5 14904,6392,3773,107,61,140,165,142,438,517,917,637,554,95,2619,72,247,318,196,213,492,290,572,83,75,61,14904,791,0.12374843554443053
5376,ZCTA5 04021,2360,1868,0,0,15,59,15,14,140,175,176,599,675,492,17,18,39,19,0,59,48,136,156,0,0,4021,292,0.12372881355932204
5377,ZCTA5 50609,194,162,0,0,4,1,3,11,18,34,43,19,29,32,0,0,0,2,0,0,6,9,11,4,0,50609,24,0.12371134020618557
5378,ZCTA5 30518,16911,12505,391,250,382,170,280,774,955,2137,1798,2752,2616,4406,111,94,328,270,272,568,671,1014,422,450,206,30518,2092,0.12370646324877299
5379,ZCTA5 20151,6839,5662,77,23,63,39,45,81,367,569,532,1190,2676,1177,0,13,40,55,27,32,164,371,134,218,123,20151,846,0.12370229565725983
5380,ZCTA5 59036,566,383,10,0,8,45,15,44,89,83,46,21,22,183,11,0,9,27,5,12,49,22,26,17,5,59036,70,0.12367491166077739
5381,ZCTA5 99663,186,138,0,2,6,4,3,16,16,28,33,12,18,48,0,3,2,7,5,5,3,8,5,8,2,99663,23,0.12365591397849462
5382,ZCTA5 75503,9600,6021,152,20,96,183,139,371,568,1111,881,1176,1324,3579,164,418,143,310,253,494,610,484,323,305,75,75503,1187,0.12364583333333333
5383,ZCTA5 39096,461,241,82,16,0,57,0,11,21,39,7,0,8,220,19,17,34,46,0,0,47,0,28,7,22,39096,57,0.12364425162689804
5384,ZCTA5 72479,550,349,6,2,32,17,15,69,46,74,50,27,11,201,0,21,8,19,10,20,55,36,3,26,3,72479,68,0.12363636363636364
5385,ZCTA5 51563,275,202,0,6,9,8,21,24,25,35,14,33,27,73,1,0,9,3,5,7,14,18,9,0,7,51563,34,0.12363636363636364
5386,ZCTA5 53086,3284,2579,10,6,45,8,85,130,214,443,418,665,555,705,0,0,22,46,88,58,85,220,88,62,36,53086,406,0.12362971985383678
5387,ZCTA5 02825,2006,1604,0,29,43,16,17,113,161,303,196,392,334,402,0,29,12,0,19,61,33,60,126,0,62,2825,248,0.12362911266201396
5388,ZCTA5 13323,4077,2973,65,38,113,114,86,216,388,437,417,584,515,1104,14,56,116,61,101,122,130,142,182,75,105,13323,504,0.12362030905077263
5389,ZCTA5 62216,987,783,14,2,20,8,6,40,113,97,115,223,145,204,3,3,17,3,16,0,40,55,21,39,7,62216,122,0.12360688956433637
5390,ZCTA5 06282,437,383,0,0,0,15,0,0,12,104,67,85,100,54,0,0,0,0,0,0,0,54,0,0,0,6282,54,0.12356979405034325
5391,ZCTA5 50519,259,206,0,13,1,2,16,34,42,42,21,22,13,53,0,4,2,6,2,5,2,25,2,5,0,50519,32,0.12355212355212356
5392,ZCTA5 14001,4047,2925,55,33,110,146,75,269,379,589,449,473,347,1122,13,68,101,67,9,177,187,311,127,31,31,14001,500,0.12354830738818878
5393,ZCTA5 39581,4355,2082,76,60,66,161,63,197,299,503,298,248,111,2273,342,175,252,199,171,304,292,270,193,54,21,39581,538,0.12353616532721011
5394,ZCTA5 49002,8484,5671,121,139,89,268,182,507,663,1118,760,1153,671,2813,82,62,148,237,301,380,555,696,298,47,7,49002,1048,0.12352663837812353
5395,ZCTA5 43009,834,675,11,0,6,15,7,57,54,96,196,142,91,159,0,0,0,0,0,17,39,43,7,53,0,43009,103,0.12350119904076738
5396,ZCTA5 84094,9225,7122,98,24,37,107,119,332,583,1361,1212,2075,1174,2103,58,24,90,124,146,126,396,491,258,324,66,84094,1139,0.12346883468834688
5397,ZCTA5 59248,324,254,0,7,6,21,9,33,64,45,28,28,13,70,0,3,3,0,2,22,0,38,2,0,0,59248,40,0.12345679012345678
5398,ZCTA5 72573,81,49,0,0,0,0,13,0,0,10,26,0,0,32,0,0,0,0,0,0,22,0,0,10,0,72573,10,0.12345679012345678
5399,ZCTA5 14221,23207,17258,262,202,323,400,409,894,1471,2617,2322,4072,4286,5949,273,209,532,323,650,452,645,1121,655,702,387,14221,2865,0.12345413021933037
5400,ZCTA5 30607,3386,2096,47,12,80,42,27,188,283,492,398,288,239,1290,25,76,119,125,149,174,204,207,85,126,0,30607,418,0.12344949793266391
5401,ZCTA5 46365,397,348,0,0,0,0,19,13,107,88,46,62,13,49,0,0,0,0,0,0,0,34,0,15,0,46365,49,0.12342569269521411
5402,ZCTA5 74730,1742,1175,12,32,41,27,47,154,209,268,131,157,97,567,21,34,15,32,71,73,106,148,41,15,11,74730,215,0.12342135476463835
5403,ZCTA5 32164,16303,11512,280,144,282,681,470,1235,1729,2931,1745,1411,604,4791,96,134,111,349,234,1056,799,1118,467,306,121,32164,2012,0.1234128687971539
5404,ZCTA5 99217,6661,4313,125,56,166,111,70,419,779,915,605,615,452,2348,62,278,194,222,169,157,444,432,237,112,41,99217,822,0.12340489416003603
5405,ZCTA5 96704,2610,1707,34,10,28,7,174,185,171,321,105,259,413,903,113,101,73,23,62,82,127,124,64,90,44,96704,322,0.12337164750957855
5406,ZCTA5 60177,7482,6059,25,19,93,107,80,297,279,791,1246,1563,1559,1423,39,52,69,125,50,53,112,441,199,145,138,60177,923,0.12336273723603315
5407,ZCTA5 12446,1865,1402,28,48,0,46,21,113,208,392,169,241,136,463,23,84,20,36,0,21,49,105,8,57,60,12446,230,0.12332439678284182
5408,ZCTA5 44645,892,709,1,2,13,9,21,31,94,217,121,115,85,183,10,4,1,16,3,19,20,65,35,10,0,44645,110,0.12331838565022421
5409,ZCTA5 07648,2133,1732,21,0,30,41,31,66,120,147,105,307,864,401,42,0,20,57,10,9,0,109,67,25,62,7648,263,0.123300515705579
5410,ZCTA5 33547,7916,6556,63,84,122,146,114,302,410,819,901,1289,2306,1360,59,28,0,41,43,68,145,331,148,231,266,33547,976,0.12329459322890349
5411,ZCTA5 15359,73,53,0,0,0,0,6,3,8,5,22,6,3,20,0,0,0,0,8,0,3,0,2,0,7,15359,9,0.1232876712328767
5412,ZCTA5 76832,219,142,5,3,11,8,3,19,10,27,19,24,13,77,3,3,28,3,0,11,2,16,1,7,3,76832,27,0.1232876712328767
5413,ZCTA5 29630,6717,3057,33,8,255,247,130,344,379,687,312,385,277,3660,553,281,519,441,309,448,281,531,249,0,48,29630,828,0.12326931665922286
5414,ZCTA5 95357,3602,2598,6,38,81,143,45,180,319,412,508,523,343,1004,30,18,79,67,34,96,236,163,108,139,34,95357,444,0.12326485285952249
5415,ZCTA5 33993,8056,6206,157,90,312,317,178,615,903,1045,880,1206,503,1850,51,15,44,101,105,168,373,540,144,210,99,33993,993,0.12326216484607745
5416,ZCTA5 21917,860,740,0,0,36,22,28,11,97,131,132,162,121,120,0,0,0,0,0,14,0,30,45,9,22,21917,106,0.12325581395348838
5417,ZCTA5 83336,1761,1287,22,36,107,41,11,104,156,334,183,214,79,474,13,9,53,48,0,108,26,93,74,50,0,83336,217,0.12322544009085747
5418,ZCTA5 07764,2459,1885,20,18,23,65,31,77,123,213,231,402,682,574,19,37,43,27,0,27,118,62,55,111,75,7764,303,0.12322082147214315
5419,ZCTA5 24017,9376,4846,78,182,294,312,281,821,630,1064,704,372,108,4530,386,551,678,369,297,439,655,495,421,79,160,24017,1155,0.12318686006825938
5420,ZCTA5 10516,2200,1709,30,13,12,40,47,55,109,251,167,298,687,491,0,4,24,35,32,66,59,59,73,92,47,10516,271,0.12318181818181818
5421,ZCTA5 31906,8711,3621,116,127,330,208,133,402,409,506,534,380,476,5090,623,498,662,431,525,761,517,626,213,151,83,31906,1073,0.12317759155091264
5422,ZCTA5 47129,8208,4404,49,109,112,197,221,674,1120,758,530,490,144,3804,83,196,448,336,307,670,753,647,233,104,27,47129,1011,0.12317251461988304
5423,ZCTA5 62421,203,171,0,1,1,3,7,12,26,35,48,34,4,32,0,1,0,0,2,0,4,21,4,0,0,62421,25,0.12315270935960591
5424,ZCTA5 58351,203,151,3,2,2,6,3,7,17,32,32,33,14,52,6,0,3,1,3,5,9,19,4,2,0,58351,25,0.12315270935960591
5425,ZCTA5 68842,268,179,0,6,7,12,4,12,34,43,12,39,10,89,5,8,2,3,16,3,19,7,8,10,8,68842,33,0.12313432835820895
5426,ZCTA5 45432,6393,4651,105,45,110,101,252,398,544,965,813,817,501,1742,0,45,148,155,73,260,274,422,138,173,54,45432,787,0.1231033943375567
5427,ZCTA5 40468,723,504,2,4,13,13,39,54,96,125,61,95,2,219,32,24,1,9,13,28,23,51,22,12,4,40468,89,0.12309820193637622
5428,ZCTA5 05161,260,209,0,10,0,7,0,15,30,30,31,43,43,51,5,0,7,2,0,0,5,25,7,0,0,5161,32,0.12307692307692308
5429,ZCTA5 45853,520,355,0,0,3,0,3,15,37,38,52,118,89,165,0,3,8,8,13,19,50,35,29,0,0,45853,64,0.12307692307692308
5430,ZCTA5 99602,65,48,5,1,0,4,3,13,12,0,10,0,0,17,2,0,0,2,3,0,2,2,4,2,0,99602,8,0.12307692307692308
5431,ZCTA5 36561,2982,2274,52,8,45,36,115,189,202,337,369,368,553,708,10,23,39,35,46,55,133,117,126,108,16,36561,367,0.12307176391683435
5432,ZCTA5 98236,2682,1970,46,25,10,31,126,57,201,407,339,429,299,712,35,33,0,7,21,40,246,114,77,60,79,98236,330,0.12304250559284116
5433,ZCTA5 72756,15916,9696,146,122,248,508,426,847,1396,1925,1236,1570,1272,6220,293,169,542,495,619,822,1322,1082,442,331,103,72756,1958,0.12302085951244031
5434,ZCTA5 04073,6788,3864,53,43,84,137,77,424,651,754,603,751,287,2924,168,286,329,338,147,481,340,437,328,70,0,4073,835,0.12301119622863878
5435,ZCTA5 67487,561,428,21,9,5,1,2,78,62,102,45,66,37,133,6,3,5,7,10,10,23,20,14,7,28,67487,69,0.12299465240641712
5436,ZCTA5 83716,6318,4834,117,94,31,87,63,240,396,680,687,1230,1209,1484,73,32,35,26,80,241,220,268,162,202,145,83716,777,0.12298195631528964
5437,ZCTA5 85363,2456,1282,9,25,56,36,110,138,239,321,209,100,39,1174,65,103,139,159,40,200,166,146,63,45,48,85363,302,0.12296416938110749
5438,ZCTA5 91745,16233,12557,195,142,274,278,362,840,1008,1990,1686,2652,3130,3676,112,106,168,189,215,380,510,543,457,588,408,91745,1996,0.12295940368385387
5439,ZCTA5 30263,22025,13689,336,282,394,581,483,887,1296,2694,2059,2884,1793,8336,593,428,591,759,609,1138,1510,1141,831,434,302,30263,2708,0.12295119182746879
5440,ZCTA5 94571,4555,3648,154,110,75,81,115,412,401,595,676,684,345,907,48,0,81,25,17,112,64,171,106,251,32,94571,560,0.12294182217343579
5441,ZCTA5 02535,480,397,1,14,8,31,17,18,26,30,57,56,139,83,5,2,1,1,6,6,3,12,17,13,17,2535,59,0.12291666666666666
5442,ZCTA5 60432,6184,3311,61,113,102,153,192,314,430,716,612,442,176,2873,170,206,211,235,295,507,489,406,181,137,36,60432,760,0.12289780077619664
5443,ZCTA5 75068,19329,15587,242,61,149,108,321,627,1120,2202,2494,4131,4132,3742,160,85,109,217,56,307,433,589,435,900,451,75068,2375,0.12287236794453929
5444,ZCTA5 54601,20217,10841,112,117,371,218,317,876,1513,2212,1896,1787,1422,9376,490,595,983,1119,810,1418,1477,1545,532,331,76,54601,2484,0.12286689419795221
5445,ZCTA5 40202,2678,196,9,0,11,0,0,8,0,26,39,22,81,2482,230,484,478,272,212,274,203,106,54,77,92,40202,329,0.12285287528005974
5446,ZCTA5 41831,407,303,0,0,11,57,20,64,33,39,10,45,24,104,25,18,0,0,0,11,0,43,0,0,7,41831,50,0.12285012285012285
5447,ZCTA5 29847,1913,1410,19,23,52,126,115,229,209,162,149,161,165,503,88,8,45,11,67,28,21,169,26,40,0,29847,235,0.1228437009932044
5448,ZCTA5 77954,3802,2624,29,76,150,150,98,184,312,519,409,398,299,1178,29,174,108,66,30,227,77,213,148,68,38,77954,467,0.12283008942661756
5449,ZCTA5 15783,57,34,0,0,0,3,3,4,3,7,3,4,7,23,3,0,0,0,3,7,3,7,0,0,0,15783,7,0.12280701754385964
5450,ZCTA5 50645,456,376,1,0,11,23,27,24,105,31,77,44,33,80,1,0,17,0,2,4,0,20,10,26,0,50645,56,0.12280701754385964
5451,ZCTA5 97027,4764,3007,78,0,27,72,80,247,244,576,471,646,566,1757,107,62,113,105,187,298,300,340,150,66,29,97027,585,0.12279596977329975
5452,ZCTA5 48360,4463,3766,46,0,28,98,67,163,202,480,411,906,1365,697,19,6,25,0,0,19,80,174,174,117,83,48360,548,0.12278736276047501
5453,ZCTA5 50312,7607,4527,84,19,115,65,112,322,313,714,737,782,1264,3080,296,189,285,261,298,342,475,401,304,126,103,50312,934,0.12278164848166163
5454,ZCTA5 02557,1760,1417,56,25,16,34,63,169,148,137,190,321,258,343,35,32,0,0,0,34,26,62,40,90,24,2557,216,0.12272727272727273
5455,ZCTA5 73858,603,379,27,12,29,14,16,13,34,89,71,45,29,224,24,27,10,21,36,27,5,64,4,6,0,73858,74,0.12271973466003316
5456,ZCTA5 64659,383,288,0,4,15,6,6,21,43,82,51,54,6,95,3,2,6,6,6,18,7,18,11,18,0,64659,47,0.1227154046997389
5457,ZCTA5 52644,163,135,0,4,3,9,0,7,13,49,13,24,13,28,0,0,0,0,2,0,6,0,12,8,0,52644,20,0.12269938650306748
5458,ZCTA5 86025,1728,1026,12,30,86,30,44,144,126,174,247,100,33,702,19,49,144,56,32,43,147,100,70,42,0,86025,212,0.12268518518518519
5459,ZCTA5 26447,538,371,4,8,43,21,26,89,37,97,11,35,0,167,0,13,0,0,25,18,45,43,5,18,0,26447,66,0.12267657992565056
5460,ZCTA5 24857,375,274,15,0,24,31,7,28,86,38,14,18,13,101,0,0,10,0,24,0,21,21,0,25,0,24857,46,0.12266666666666666
5461,ZCTA5 85745,16110,9446,209,156,307,339,344,686,1045,1637,1346,1804,1573,6664,543,499,750,516,411,852,1117,1019,504,285,168,85745,1976,0.12265673494723774
5462,ZCTA5 05089,1973,1247,15,3,57,63,67,79,172,261,214,235,81,726,6,64,147,43,27,123,74,204,27,8,3,5089,242,0.12265585402939685
5463,ZCTA5 30066,20163,15959,198,91,244,356,209,616,1555,2411,2141,3864,4274,4204,164,144,125,179,122,302,695,931,936,352,254,30066,2473,0.12265039924614393
5464,ZCTA5 31701,7379,2468,123,121,119,181,82,306,400,572,193,248,123,4911,460,832,645,474,392,392,811,599,126,90,90,31701,905,0.12264534489768261
