,zip_codes,Estimate!!Total,25-44 Renters,%25-44 Renters,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
471,19428,7834,2188,0.2792953791166709,40.08044,-75.30085,Conshohocken,PA,Pennsylvania,True,,16853,842.1,42091,Montgomery,{'42091':100},Montgomery,42091,False,False,America/New_York
837,32601,7628,2130,0.2792343995804929,29.64886,-82.325,Gainesville,FL,Florida,True,,18579,1579.0,12001,Alachua,{'12001':100},Alachua,12001,False,False,America/New_York
390,15201,6194,1727,0.27881821117210204,40.47511,-79.95285,Pittsburgh,PA,Pennsylvania,True,,12237,1979.3,42003,Allegheny,{'42003':100},Allegheny,42003,False,False,America/New_York
425,7058,1886,525,0.27836691410392367,40.86728,-74.34275,Pine Brook,NJ,New Jersey,True,,5068,694.6,34027,Morris,{'34027':100},Morris,34027,False,False,America/New_York
7,32803,9497,2639,0.2778772243866484,28.55495,-81.34775,Orlando,FL,Florida,True,,19583,1056.3,12095,Orange,{'12095':100},Orange,12095,False,False,America/New_York
241,96762,929,257,0.2766415500538213,21.62417,-157.94242,Laie,HI,Hawaii,True,,6686,205.6,15003,Honolulu,{'15003':100},Honolulu,15003,False,False,Pacific/Honolulu
176,78230,18638,5141,0.27583431698680116,29.546129999999998,-98.55551,San Antonio,TX,Texas,True,,45369,1448.3,48029,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
688,81435,2317,637,0.27492447129909364,37.90381,-107.86951,Telluride,CO,Colorado,True,,5278,14.3,8113,San Miguel,{'08113':100},San Miguel,08113,False,False,America/Denver
595,85251,20456,5554,0.2715095815408682,33.49395,-111.91946999999999,Scottsdale,AZ,Arizona,True,,41575,1801.6,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
6,98337,3326,902,0.27119663259170174,47.56862,-122.6309,Bremerton,WA,Washington,True,,7039,2491.4,53035,Kitsap,{'53035':100},Kitsap,53035,False,False,America/Los_Angeles
204,92602,8735,2367,0.2709788208357184,33.74581,-117.74866999999999,Irvine,CA,California,True,,26044,846.7,6059,Orange,{'06059':100},Orange,06059,False,False,America/Los_Angeles
285,31301,1753,475,0.27096406160867087,31.75285,-81.6085,Allenhurst,GA,Georgia,True,,4006,149.9,13179,Liberty,"{'13179':69.64,'13183':30.36}",Liberty|Long,13179|13183,False,False,America/New_York
808,10024,28751,7781,0.27063406490209035,40.79227,-73.97482,New York,NY,New York,True,,59001,26672.3,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
882,90049,16647,4501,0.27037904727578543,34.08719,-118.48926000000002,Los Angeles,CA,California,True,,36964,912.1,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
144,33129,6210,1673,0.26940418679549116,25.75283,-80.20028,Miami,FL,Florida,True,,13128,3954.2,12086,Miami-Dade,{'12086':100},Miami-Dade,12086,False,False,America/New_York
490,85013,9903,2657,0.26830253458547915,33.51007,-112.08287,Phoenix,AZ,Arizona,True,,20902,2005.9,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
541,11415,8379,2244,0.26781238811314,40.70792,-73.82821,Kew Gardens,NY,New York,True,,19372,13194.6,36081,Queens,{'36081':100},Queens,36081,False,False,America/New_York
851,94087,20180,5390,0.26709613478691774,37.35153,-122.03692,Sunnyvale,CA,California,True,,57219,3184.4,6085,Santa Clara,{'06085':100},Santa Clara,06085,False,False,America/Los_Angeles
0,4102,7811,2077,0.26590705415439764,43.65878,-70.30624,Portland,ME,Maine,True,,17494,1115.1,23005,Cumberland,{'23005':100},Cumberland,23005,False,False,America/New_York
531,38016,18646,4953,0.2656333798133648,35.179809999999996,-89.75885,Cordova,TN,Tennessee,True,,47757,873.3,47157,Shelby,{'47157':100},Shelby,47157,False,False,America/Chicago
871,90024,16737,4441,0.26534026408555894,34.06568,-118.43506000000001,Los Angeles,CA,California,True,,50288,6239.3,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
602,77070,20053,5308,0.26469854884555927,29.977759999999996,-95.57315,Houston,TX,Texas,True,,53239,1363.1,48201,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
839,32608,19357,5118,0.2644004752802604,29.5969,-82.4066,Gainesville,FL,Florida,True,,48905,454.0,12001,Alachua,{'12001':100},Alachua,12001,False,False,America/New_York
131,37204,5789,1530,0.26429435135602003,36.10673,-86.77424,Nashville,TN,Tennessee,True,,14768,627.8,47037,Davidson,{'47037':100},Davidson,47037,False,False,America/Chicago
379,33606,8030,2121,0.26413449564134495,27.93218,-82.46488000000001,Tampa,FL,Florida,True,,19466,2087.4,12057,Hillsborough,{'12057':100},Hillsborough,12057,False,False,America/New_York
449,66502,17719,4671,0.26361532817879113,39.1512,-96.53124,Manhattan,KS,Kansas,True,,45697,73.8,20161,Riley,"{'20061':0.13,'20149':7.25,'20161':92.54,'20197':0.08}",Riley|Pottawatomie|Geary|Wabaunsee,20161|20149|20061|20197,False,False,America/Chicago
893,32730,2500,659,0.2636,28.65328,-81.34359,Casselberry,FL,Florida,True,,5991,1739.3,12117,Seminole,{'12117':100},Seminole,12117,False,False,America/New_York
281,80442,715,188,0.2629370629370629,39.9348,-105.88145,Fraser,CO,Colorado,True,,2323,12.7,8049,Grand,{'08049':100},Grand,08049,False,False,America/Denver
626,75056,21956,5749,0.2618418655492804,33.07395,-96.91483000000001,The Colony,TX,Texas,True,,59211,731.4,48121,Denton,{'48121':100},Denton,48121,False,False,America/Chicago
266,68132,5828,1524,0.26149622512010984,41.26466,-96.00236,Omaha,NE,Nebraska,True,,14569,2069.6,31055,Douglas,{'31055':100},Douglas,31055,False,False,America/Chicago
663,73142,6283,1640,0.26102180487028487,35.61379,-97.64242,Oklahoma City,OK,Oklahoma,True,,14302,422.8,40109,Oklahoma,{'40109':100},Oklahoma,40109,False,False,America/Chicago
862,34714,7266,1894,0.2606661161574456,28.4113,-81.78116999999999,Clermont,FL,Florida,True,,21743,52.5,12069,Lake,"{'12069':90.15,'12105':9.85}",Lake|Polk,12069|12105,False,False,America/New_York
149,80235,3627,939,0.2588916459884202,39.6461,-105.08993000000001,Denver,CO,Colorado,True,,8742,801.5,8059,Jefferson,"{'08031':43.73,'08059':56.27}",Jefferson|Denver,08059|08031,False,False,America/Denver
196,78256,4114,1060,0.25765678172095285,29.623040000000003,-98.62635,San Antonio,TX,Texas,True,,11464,304.5,48029,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
797,22301,5827,1501,0.2575939591556547,38.820009999999996,-77.05960999999999,Alexandria,VA,Virginia,True,,13569,3054.2,51510,Alexandria,{'51510':100},Alexandria,51510,False,False,America/New_York
728,63117,4369,1125,0.2574959945067521,38.63082,-90.33105,Saint Louis,MO,Missouri,True,,8978,1506.6,29189,St. Louis,"{'29189':93.52,'29510':6.48}",St. Louis|St. Louis,29189|29510,False,False,America/Chicago
233,94702,7466,1909,0.25569247254219124,37.865759999999995,-122.28629,Berkeley,CA,California,True,,17092,4842.7,6001,Alameda,{'06001':100},Alameda,06001,False,False,America/Los_Angeles
886,92106,7461,1907,0.25559576464280925,32.712709999999994,-117.2361,San Diego,CA,California,True,,19080,1319.8,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
495,89123,23638,6008,0.25416701920636264,36.03525,-115.1487,Las Vegas,NV,Nevada,True,,60138,2040.1,32003,Clark,{'32003':100},Clark,32003,False,False,America/Los_Angeles
668,71105,9790,2487,0.2540347293156282,32.456759999999996,-93.70968,Shreveport,LA,Louisiana,True,,21353,915.0,22017,Caddo,"{'22015':10.12,'22017':89.88}",Caddo|Bossier,22017|22015,False,False,America/Chicago
366,95010,4095,1037,0.2532356532356532,36.97722,-121.95478,Capitola,CA,California,True,,9030,2570.5,6087,Santa Cruz,{'06087':100},Santa Cruz,06087,False,False,America/Los_Angeles
316,66214,5148,1298,0.25213675213675213,38.9638,-94.71418,Overland Park,KS,Kansas,True,,12138,1154.4,20091,Johnson,{'20091':100},Johnson,20091,False,False,America/Chicago
97,43235,18177,4577,0.2518017274577763,40.10264,-83.0524,Columbus,OH,Ohio,True,,42673,1101.5,39049,Franklin,{'39049':100},Franklin,39049,False,False,America/New_York
5,32792,20657,5193,0.25139178002614126,28.609959999999997,-81.2988,Winter Park,FL,Florida,True,,50991,1474.0,12095,Orange,"{'12095':57.55,'12117':42.45}",Orange|Seminole,12095|12117,False,False,America/New_York
845,28532,8191,2055,0.25088511781223294,34.88813,-76.90890999999999,Havelock,NC,North Carolina,True,,22205,54.4,37049,Craven,{'37049':100},Craven,37049,False,False,America/New_York
745,65201,16434,4122,0.2508214676889376,38.89825,-92.24363000000001,Columbia,MO,Missouri,True,,45159,177.9,29019,Boone,"{'29019':99.84,'29027':0.16}",Boone|Callaway,29019|29027,False,False,America/Chicago
577,38119,9767,2448,0.25063990990068596,35.07978,-89.84589,Memphis,TN,Tennessee,True,,22947,975.6,47157,Shelby,{'47157':100},Shelby,47157,False,False,America/Chicago
575,91367,18236,4564,0.25027418293485415,34.17705,-118.61531000000001,Woodland Hills,CA,California,True,,45282,2052.4,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
429,78748,19385,4848,0.25009027598658756,30.16538,-97.82343,Austin,TX,Texas,True,,50997,1238.0,48453,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
680,52720,404,101,0.25,41.59255,-91.16601,Atalissa,IA,Iowa,True,,950,8.1,19139,Muscatine,"{'19031':26.25,'19139':73.75}",Muscatine|Cedar,19139|19031,False,False,America/Chicago
656,73120,17459,4358,0.24961337991866658,35.580459999999995,-97.57224000000001,Oklahoma City,OK,Oklahoma,True,,35771,1214.3,40109,Oklahoma,{'40109':100},Oklahoma,40109,False,False,America/Chicago
269,33324,19217,4794,0.24946661809855858,26.11236,-80.27416,Fort Lauderdale,FL,Florida,True,,48807,1802.4,12011,Broward,{'12011':100},Broward,12011,False,False,America/New_York
610,40206,9691,2416,0.2493034774533072,38.26037,-85.70498,Louisville,KY,Kentucky,True,,19804,1270.9,21111,Jefferson,{'21111':100},Jefferson,21111,False,False,America/New_York
880,32701,9633,2399,0.24903975916121665,28.665340000000004,-81.36943000000001,Altamonte Springs,FL,Florida,True,,21997,1479.2,12117,Seminole,{'12117':100},Seminole,12117,False,False,America/New_York
56,90245,6639,1653,0.24898328061455038,33.91695,-118.40206,El Segundo,CA,California,True,,16850,1177.0,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
689,67101,1632,406,0.24877450980392157,37.78502,-97.46344,Maize,KS,Kansas,True,,4899,92.8,20173,Sedgwick,{'20173':100},Sedgwick,20173,False,False,America/Chicago
166,49544,4028,999,0.24801390268123139,43.04595,-85.7419,Grand Rapids,MI,Michigan,True,,10239,166.1,26081,Kent,"{'26081':99.43,'26139':0.57}",Kent|Ottawa,26081|26139,False,False,America/Detroit
201,61874,3388,840,0.24793388429752067,40.051109999999994,-88.25694,Savoy,IL,Illinois,True,,8150,661.6,17019,Champaign,{'17019':100},Champaign,17019,False,False,America/Chicago
589,48377,7659,1898,0.24781303042172606,42.506479999999996,-83.47275,Novi,MI,Michigan,True,,16549,612.6,26125,Oakland,{'26125':100},Oakland,26125,False,False,America/Detroit
576,85224,16856,4174,0.24762695775984814,33.32366,-111.87643999999999,Chandler,AZ,Arizona,True,,44333,1770.7,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
399,33647,24218,5997,0.24762573292592285,28.13415,-82.35798,Tampa,FL,Florida,True,,67730,626.2,12057,Hillsborough,{'12057':100},Hillsborough,12057,False,False,America/New_York
487,52241,8012,1976,0.24663005491762358,41.69867,-91.59478,Coralville,IA,Iowa,True,,20681,615.2,19103,Johnson,{'19103':100},Johnson,19103,False,False,America/Chicago
409,27514,9938,2446,0.24612598108271283,35.967209999999994,-79.04446999999999,Chapel Hill,NC,North Carolina,True,,32304,637.7,37135,Orange,{'37135':100},Orange,37135,False,False,America/New_York
489,85012,3560,875,0.24578651685393257,33.50731,-112.07035,Phoenix,AZ,Arizona,True,,7012,1124.4,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
879,34747,7147,1756,0.24569749545263747,28.3096,-81.59665,Kissimmee,FL,Florida,True,,19413,119.2,12097,Osceola,"{'12095':0,'12097':100}",Osceola|Orange,12097|12095,False,False,America/New_York
317,10922,599,147,0.24540901502504173,41.33358,-73.99474000000001,Fort Montgomery,NY,New York,True,,1562,259.1,36071,Orange,{'36071':100},Orange,36071,False,False,America/New_York
242,55805,4713,1156,0.24527901548907277,46.800779999999996,-92.09564,Duluth,MN,Minnesota,True,,9556,2788.6,27137,St. Louis,{'27137':100},St. Louis,27137,False,False,America/Chicago
127,94536,24517,6012,0.2452176041114329,37.57132,-121.9854,Fremont,CA,California,True,,73855,1821.6,6001,Alameda,{'06001':100},Alameda,06001,False,False,America/Los_Angeles
465,27612,17775,4358,0.24517580872011252,35.85333,-78.71023000000001,Raleigh,NC,North Carolina,True,,38748,720.6,37183,Wake,{'37183':100},Wake,37183,False,False,America/New_York
428,23451,19992,4895,0.24484793917567027,36.86739,-76.00587,Virginia Beach,VA,Virginia,True,,42776,865.8,51810,Virginia Beach,{'51810':100},Virginia Beach,51810,False,False,America/New_York
164,90503,16738,4091,0.24441390847174094,33.84073,-118.35356999999999,Torrance,CA,California,True,,44908,3234.8,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
713,5732,312,76,0.24358974358974358,43.68531,-73.18255,Bomoseen,VT,Vermont,True,,792,27.8,50021,Rutland,{'50021':100},Rutland,50021,False,False,America/New_York
137,80224,8252,2010,0.24357731459040233,39.68768,-104.91134,Denver,CO,Colorado,True,,19253,2115.8,8031,Denver,"{'08005':0.68,'08031':99.32}",Denver|Arapahoe,08031|08005,False,False,America/Denver
29,98373,9072,2208,0.24338624338624337,47.1476,-122.32518999999999,Puyallup,WA,Washington,True,,25068,913.1,53053,Pierce,{'53053':100},Pierce,53053,False,False,America/Los_Angeles
231,2543,370,90,0.24324324324324326,41.49345,-70.73109000000001,Woods Hole,MA,Massachusetts,True,,745,24.7,25001,Barnstable,"{'25001':96.38,'25007':3.62}",Barnstable|Dukes,25001|25007,False,False,America/New_York
365,95008,18256,4426,0.24244084136722174,37.27968,-121.95501999999999,Campbell,CA,California,True,,46513,2701.3,6085,Santa Clara,{'06085':100},Santa Clara,06085,False,False,America/Los_Angeles
89,94403,16382,3966,0.24209498229764376,37.538470000000004,-122.30452,San Mateo,CA,California,True,,44300,2718.0,6081,San Mateo,{'06081':100},San Mateo,06081,False,False,America/Los_Angeles
756,20171,17014,4113,0.2417420947455037,38.92364,-77.39828,Herndon,VA,Virginia,True,,50342,1463.3,51059,Fairfax,{'51059':100},Fairfax,51059,False,False,America/New_York
69,45208,8985,2171,0.2416249304396216,39.13474,-84.43445,Cincinnati,OH,Ohio,True,,18503,1602.0,39061,Hamilton,{'39061':100},Hamilton,39061,False,False,America/New_York
763,20190,8658,2091,0.2415107415107415,38.95978,-77.33686999999999,Reston,VA,Virginia,True,,19204,1501.9,51059,Fairfax,{'51059':100},Fairfax,51059,False,False,America/New_York
811,18219,632,152,0.24050632911392406,40.99086,-76.0575,Conyngham,PA,Pennsylvania,True,,1469,671.4,42079,Luzerne,{'42079':100},Luzerne,42079,False,False,America/New_York
597,48393,7174,1720,0.23975466964036798,42.52113,-83.54505,Wixom,MI,Michigan,True,,16760,469.7,26125,Oakland,{'26125':100},Oakland,26125,False,False,America/Detroit
213,96712,2500,599,0.2396,21.62925,-158.04855,Haleiwa,HI,Hawaii,True,,7575,137.1,15003,Honolulu,{'15003':100},Honolulu,15003,False,False,Pacific/Honolulu
170,2445,8529,2041,0.23930120764450696,42.32597,-71.13396999999999,Brookline,MA,Massachusetts,True,,21324,3066.4,25021,Norfolk,{'25021':100},Norfolk,25021,False,False,America/New_York
321,66223,9596,2294,0.23905794080867027,38.86282,-94.6682,Overland Park,KS,Kansas,True,,25468,1347.2,20091,Johnson,{'20091':100},Johnson,20091,False,False,America/Chicago
329,19128,16068,3840,0.23898431665421957,40.04887,-75.22904,Philadelphia,PA,Pennsylvania,True,,38309,1928.3,42101,Philadelphia,{'42101':100},Philadelphia,42101,False,False,America/New_York
733,32407,4503,1076,0.2389518099045081,30.20065,-85.79128,Panama City Beach,FL,Florida,True,,10433,260.0,12005,Bay,{'12005':100},Bay,12005,False,False,America/Chicago
601,77069,8020,1910,0.23815461346633415,29.9857,-95.52438000000001,Houston,TX,Texas,True,,18622,1333.5,48201,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
624,13612,970,231,0.2381443298969072,43.988209999999995,-75.7716,Black River,NY,New York,True,,2322,62.2,36045,Jefferson,{'36045':100},Jefferson,36045,False,False,America/New_York
874,12208,9905,2357,0.23796062594649167,42.65331,-73.81021,Albany,NY,New York,True,,21896,1904.7,36001,Albany,{'36001':100},Albany,36001,False,False,America/New_York
123,39232,3436,817,0.2377764842840512,32.32977,-90.09161,Flowood,MS,Mississippi,True,,7886,157.3,28121,Rankin,{'28121':100},Rankin,28121,False,False,America/Chicago
103,76022,5722,1358,0.23732960503320516,32.83064,-97.14522,Bedford,TX,Texas,True,,13532,1910.5,48439,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
248,14850,24788,5849,0.2359609488462159,42.431020000000004,-76.49958000000001,Ithaca,NY,New York,True,,64484,195.8,36109,Tompkins,{'36109':100},Tompkins,36109,False,False,America/New_York
554,60603,564,133,0.23581560283687944,41.88022,-87.62549,Chicago,IL,Illinois,True,,1174,1313.9,17031,Cook,{'17031':100},Cook,17031,False,False,America/Chicago
806,10022,18049,4240,0.23491606183168043,40.75863,-73.96786999999999,New York,NY,New York,True,,31125,28833.9,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
121,39211,9917,2327,0.2346475748714329,32.37175,-90.12222,Jackson,MS,Mississippi,True,,24628,770.5,28049,Hinds,{'28049':100},Hinds,28049,False,False,America/Chicago
422,78735,7352,1717,0.23354189336235037,30.2659,-97.86658,Austin,TX,Texas,True,,17923,303.1,48453,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
2,55305,9829,2294,0.23339098585817478,44.95479,-93.43235,Hopkins,MN,Minnesota,True,,20818,803.8,27053,Hennepin,{'27053':100},Hennepin,27053,False,False,America/Chicago
25,32832,8170,1905,0.2331701346389229,28.39793,-81.18697,Orlando,FL,Florida,True,,24325,94.7,12095,Orange,{'12095':100},Orange,12095,False,False,America/New_York
74,98467,6175,1439,0.23303643724696357,47.20409,-122.54635,University Place,WA,Washington,True,,16184,1248.4,53053,Pierce,{'53053':100},Pierce,53053,False,False,America/Los_Angeles
721,30328,16437,3825,0.23270669830260995,33.93215,-84.38576,Atlanta,GA,Georgia,True,,37111,906.6,13121,Fulton,{'13121':100},Fulton,13121,False,False,America/New_York
313,66210,8455,1967,0.23264340626848018,38.92369,-94.70493,Overland Park,KS,Kansas,True,,18691,1152.3,20091,Johnson,{'20091':100},Johnson,20091,False,False,America/Chicago
500,85044,17072,3969,0.23248594189315838,33.34239,-112.00176,Phoenix,AZ,Arizona,True,,41449,1017.9,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
261,72211,9651,2241,0.2322039166925707,34.75063,-92.41712,Little Rock,AR,Arkansas,True,,22269,1091.2,5119,Pulaski,{'05119':100},Pulaski,05119,False,False,America/Chicago
614,40222,9952,2308,0.23191318327974275,38.27128,-85.62033000000001,Louisville,KY,Kentucky,True,,21943,790.2,21111,Jefferson,{'21111':100},Jefferson,21111,False,False,America/New_York
501,97333,9295,2155,0.23184507799892415,44.473659999999995,-123.30733000000001,Corvallis,OR,Oregon,True,,22994,71.0,41003,Benton,"{'41003':94.03,'41043':5.97}",Benton|Linn,41003|41043,False,False,America/Los_Angeles
891,92121,1798,416,0.23136818687430477,32.89918,-117.20233,San Diego,CA,California,True,,4655,131.7,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
640,58703,9362,2164,0.23114719077120274,48.33057,-101.31555999999999,Minot,ND,North Dakota,True,,22581,46.6,38101,Ward,{'38101':100},Ward,38101,False,False,America/Chicago
717,30319,19336,4465,0.23091642532064544,33.87897,-84.33619,Atlanta,GA,Georgia,True,,41839,1429.0,13089,DeKalb,"{'13089':84.21,'13121':15.79}",DeKalb|Fulton,13089|13121,False,False,America/New_York
298,21117,22819,5268,0.23086024803891494,39.4271,-76.77713,Owings Mills,MD,Maryland,True,,58673,638.5,24005,Baltimore,{'24005':100},Baltimore,24005,False,False,America/New_York
175,74133,19403,4477,0.2307375148172963,36.04146,-95.87941,Tulsa,OK,Oklahoma,True,,46067,1218.3,40143,Tulsa,{'40143':100},Tulsa,40143,False,False,America/Chicago
890,92118,8396,1934,0.2303477846593616,32.67473,-117.17853999999998,Coronado,CA,California,True,,22484,1166.3,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
732,7828,5949,1370,0.23029080517734074,40.88499,-74.75146,Budd Lake,NJ,New Jersey,True,,15369,383.1,34027,Morris,{'34027':100},Morris,34027,False,False,America/New_York
142,80230,4157,957,0.2302140967043541,39.71946,-104.89031000000001,Denver,CO,Colorado,True,,9349,1173.2,8031,Denver,{'08031':100},Denver,08031,False,False,America/Denver
679,75248,16389,3767,0.22984928915736164,32.96958,-96.79524,Dallas,TX,Texas,True,,36829,1744.4,48113,Dallas,"{'48085':0.71,'48113':99.29}",Dallas|Collin,48113|48085,False,False,America/Chicago
540,17554,3018,692,0.2292909211398277,40.039590000000004,-76.42605999999999,Mountville,PA,Pennsylvania,True,,7794,927.7,42071,Lancaster,{'42071':100},Lancaster,42071,False,False,America/New_York
38,94301,7177,1645,0.22920440295388045,37.44412,-122.14995,Palo Alto,CA,California,True,,17191,2767.2,6085,Santa Clara,{'06085':100},Santa Clara,06085,False,False,America/Los_Angeles
644,19806,5156,1181,0.2290535298681148,39.76328,-75.56421,Wilmington,DE,Delaware,True,,9930,1914.7,10003,New Castle,{'10003':100},New Castle,10003,False,False,America/New_York
385,97110,489,112,0.22903885480572597,45.90104,-123.9554,Cannon Beach,OR,Oregon,True,,1133,151.0,41007,Clatsop,{'41007':100},Clatsop,41007,False,False,America/Los_Angeles
446,97215,7772,1780,0.2290272774060731,45.51468,-122.59958999999999,Portland,OR,Oregon,True,,18676,2782.8,41051,Multnomah,{'41051':100},Multnomah,41051,False,False,America/Los_Angeles
59,20619,5213,1193,0.2288509495492039,38.29102,-76.52684,California,MD,Maryland,True,,13533,258.7,24037,St. Mary's,{'24037':100},St. Mary's,24037,False,False,America/New_York
486,72719,4066,929,0.22848007870142648,36.36758,-94.2958,Centerton,AR,Arkansas,True,,12144,407.6,5007,Benton,{'05007':100},Benton,05007,False,False,America/Chicago
755,11972,460,105,0.22826086956521738,40.83355,-72.70683000000001,Speonk,NY,New York,True,,1171,211.8,36103,Suffolk,{'36103':100},Suffolk,36103,False,False,America/New_York
190,78249,20073,4576,0.2279679171025756,29.567940000000004,-98.61344,San Antonio,TX,Texas,True,,59508,1296.0,48029,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
776,32504,9199,2095,0.22774214588542233,30.48459,-87.19099,Pensacola,FL,Florida,True,,23080,773.8,12033,Escambia,{'12033':100},Escambia,12033,False,False,America/Chicago
223,53726,2268,516,0.2275132275132275,43.06975,-89.42264,Madison,WI,Wisconsin,True,,5334,4018.1,55025,Dane,{'55025':100},Dane,55025,False,False,America/Chicago
440,29615,16998,3864,0.22732086127779738,34.85582,-82.29517,Greenville,SC,South Carolina,True,,37681,707.3,45045,Greenville,{'45045':100},Greenville,45045,False,False,America/New_York
180,59802,9283,2104,0.2266508671765593,46.90363,-113.91978,Missoula,MT,Montana,True,,19437,154.4,30063,Missoula,{'30063':100},Missoula,30063,False,False,America/Denver
197,78257,2754,624,0.22657952069716775,29.66125,-98.58357,San Antonio,TX,Texas,True,,6521,39.2,48029,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
838,32606,9160,2071,0.22609170305676857,29.68415,-82.44435,Gainesville,FL,Florida,True,,23766,493.5,12001,Alachua,{'12001':100},Alachua,12001,False,False,America/New_York
302,64137,4175,943,0.2258682634730539,38.93525,-94.54269000000001,Kansas City,MO,Missouri,True,,10646,563.1,29095,Jackson,{'29095':100},Jackson,29095,False,False,America/Chicago
474,48104,16436,3706,0.22548065222681918,42.26425,-83.71703000000001,Ann Arbor,MI,Michigan,True,,43233,1902.0,26161,Washtenaw,{'26161':100},Washtenaw,26161,False,False,America/Detroit
515,87109,17859,4019,0.2250405957780391,35.15297,-106.57541,Albuquerque,NM,New Mexico,True,,39341,1538.5,35001,Bernalillo,{'35001':100},Bernalillo,35001,False,False,America/Denver
662,62902,2000,450,0.225,37.66361,-89.11726999999999,Carbondale,IL,Illinois,True,,4568,28.5,17077,Jackson,"{'17077':76.45,'17181':0.15,'17199':23.39}",Jackson|Williamson|Union,17077|17199|17181,False,False,America/Chicago
528,97401,20474,4599,0.22462635537755202,44.068259999999995,-123.08181,Eugene,OR,Oregon,True,,44750,1706.6,41039,Lane,{'41039':100},Lane,41039,False,False,America/Los_Angeles
388,58203,7509,1684,0.22426421627380477,47.972190000000005,-97.15495,Grand Forks,ND,North Dakota,True,,17094,103.9,38035,Grand Forks,{'38035':100},Grand Forks,38035,False,False,America/Chicago
450,66503,6322,1417,0.22413793103448276,39.26364,-96.68621999999999,Manhattan,KS,Kansas,True,,15702,63.7,20161,Riley,{'20161':100},Riley,20161,False,False,America/Chicago
126,78148,7860,1761,0.22404580152671755,29.5435,-98.29566,Universal City,TX,Texas,True,,21750,825.1,48029,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
523,85085,8482,1900,0.22400377269511906,33.75295,-112.08931000000001,Phoenix,AZ,Arizona,True,,22211,264.0,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
405,15220,8065,1804,0.2236825790452573,40.41964,-80.04904,Pittsburgh,PA,Pennsylvania,True,,17759,1385.1,42003,Allegheny,{'42003':100},Allegheny,42003,False,False,America/New_York
420,78730,3810,852,0.22362204724409449,30.364890000000003,-97.83731,Austin,TX,Texas,True,,9186,210.7,48453,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
671,71115,6991,1563,0.22357316549849807,32.26849,-93.56899,Shreveport,LA,Louisiana,True,,15659,50.8,22017,Caddo,"{'22017':98.26,'22081':1.74}",Caddo|Red River,22017|22081,False,False,America/Chicago
254,29201,8049,1798,0.22338178655733631,33.98339,-81.02809,Columbia,SC,South Carolina,True,,21242,696.1,45079,Richland,{'45079':100},Richland,45079,False,False,America/New_York
820,94010,16037,3578,0.22310906029806074,37.569309999999994,-122.36528,Burlingame,CA,California,True,,42730,1328.3,6081,San Mateo,{'06081':100},San Mateo,06081,False,False,America/Los_Angeles
678,99824,967,215,0.22233712512926576,58.27235,-134.40083,Douglas,AK,Alaska,True,,2224,472.0,2110,Juneau,{'02110':100},Juneau,02110,False,False,America/Juneau
556,99517,6945,1542,0.22203023758099352,61.19019,-149.9371,Anchorage,AK,Alaska,True,,16405,1961.8,2020,Anchorage,{'02020':100},Anchorage,02020,False,False,America/Anchorage
404,7027,1773,393,0.22165820642978004,40.651379999999996,-74.32311999999999,Garwood,NJ,New Jersey,True,,4334,2506.1,34039,Union,{'34039':100},Union,34039,False,False,America/New_York
652,95616,17381,3851,0.22156377653759854,38.55932,-121.7977,Davis,CA,California,True,,52088,658.9,6113,Yolo,{'06113':100},Yolo,06113,False,False,America/Los_Angeles
