,zip_codes,Estimate!!Total,Movers Total,%Movers,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
450,28207,9479,1685,0.17776136723283048,35.195159999999994,-80.82618000000001,Charlotte,NC,North Carolina,True,,9539,1423.1,37119,Mecklenburg,{'37119':100},Mecklenburg,37119,False,False,America/New_York
451,99515,23113,4108,0.17773547354302774,61.11739,-149.88889,Anchorage,AK,Alaska,True,,23402,818.8,2020,Anchorage,{'02020':100},Anchorage,02020,False,False,America/Anchorage
452,1581,18736,3329,0.1776793339026473,42.268159999999995,-71.61402,Westborough,MA,Massachusetts,True,,18982,342.4,25027,Worcester,{'25027':100},Worcester,25027,False,False,America/New_York
453,8801,8933,1586,0.17754393820664952,40.6239,-74.88659,Annandale,NJ,New Jersey,True,,8990,202.6,34019,Hunterdon,{'34019':100},Hunterdon,34019,False,False,America/New_York
454,99577,27860,4941,0.17735104091888013,61.19692,-149.24656000000002,Eagle River,AK,Alaska,True,,28308,46.3,2020,Anchorage,{'02020':100},Anchorage,02020,False,False,America/Anchorage
455,10024,58086,10295,0.1772372000137727,40.79227,-73.97482,New York,NY,New York,True,,59001,26672.3,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
456,95971,6221,1102,0.17714193859508118,39.93721,-120.90026999999999,Quincy,CA,California,True,,6254,22.8,6063,Plumas,{'06063':100},Plumas,06063,False,False,America/Los_Angeles
457,85255,41450,7338,0.17703256936067552,33.68316,-111.82108999999998,Scottsdale,AZ,Arizona,True,,41625,164.3,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
458,78730,9114,1612,0.17687074829931973,30.364890000000003,-97.83731,Austin,TX,Texas,True,,9186,210.7,48453,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
459,32828,65047,11501,0.17681061386382155,28.52825,-81.16717,Orlando,FL,Florida,True,,65665,1046.6,12095,Orange,{'12095':100},Orange,12095,False,False,America/New_York
460,85259,23023,4066,0.1766060026929592,33.60113,-111.80949,Scottsdale,AZ,Arizona,True,,23124,403.8,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
461,29229,50016,8831,0.17656349968010238,34.13882,-80.88920999999999,Columbia,SC,South Carolina,True,,50866,830.8,45079,Richland,{'45079':100},Richland,45079,False,False,America/New_York
462,20874,60290,10644,0.17654669099353126,39.12972,-77.2975,Germantown,MD,Maryland,True,,61045,1040.1,24031,Montgomery,{'24031':100},Montgomery,24031,False,False,America/New_York
463,33042,6518,1150,0.17643448910708806,24.67645,-81.50992,Summerland Key,FL,Florida,True,,6524,88.2,12087,Monroe,{'12087':100},Monroe,12087,False,False,America/New_York
464,98092,45299,7978,0.17611867811651472,47.28765,-122.12876999999999,Auburn,WA,Washington,True,,45739,345.6,53033,King,"{'53033':82.57,'53053':17.43}",King|Pierce,53033|53053,False,False,America/Los_Angeles
465,21044,43750,7686,0.17568,39.21033,-76.88381,Columbia,MD,Maryland,True,,44034,1342.0,24027,Howard,{'24027':100},Howard,24027,False,False,America/New_York
466,32410,984,172,0.17479674796747968,29.994259999999997,-85.41821999999999,Mexico Beach,FL,Florida,True,,987,14.2,12005,Bay,{'12005':100},Bay,12005,False,False,America/Chicago
467,8809,5960,1040,0.174496644295302,40.65124,-74.92234,Clinton,NJ,New Jersey,True,,6013,386.1,34019,Hunterdon,{'34019':100},Hunterdon,34019,False,False,America/New_York
468,75024,42460,7408,0.17447008949599624,33.07735,-96.80704,Plano,TX,Texas,True,,42876,1098.1,48085,Collin,"{'48085':94.2,'48121':5.8}",Collin|Denton,48085|48121,False,False,America/Chicago
469,43002,3703,646,0.17445314609775858,40.06333,-83.1739,Amlin,OH,Ohio,True,,3744,872.4,39049,Franklin,{'39049':100},Franklin,39049,False,False,America/New_York
470,79911,5540,965,0.17418772563176896,31.892459999999996,-106.54251000000001,El Paso,TX,Texas,True,,5732,96.9,48141,El Paso,{'48141':100},El Paso,48141,False,False,America/Denver
471,90046,50266,8739,0.17385509091632514,34.10747,-118.36528,Los Angeles,CA,California,True,,50587,3242.8,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
472,10128,58419,10156,0.1738475495985895,40.78138,-73.95015,New York,NY,New York,True,,59256,50118.8,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
473,98501,41374,7184,0.17363561657079324,46.979009999999995,-122.87088999999999,Olympia,WA,Washington,True,,41669,427.5,53067,Thurston,{'53067':100},Thurston,53067,False,False,America/Los_Angeles
474,1240,4441,771,0.1736095473992344,42.37208,-73.27646,Lenox,MA,Massachusetts,True,,4441,81.9,25003,Berkshire,{'25003':100},Berkshire,25003,False,False,America/New_York
475,6905,20191,3503,0.17349314050814718,41.088809999999995,-73.54349,Stamford,CT,Connecticut,True,,20493,1527.4,9001,Fairfield,{'09001':100},Fairfield,09001,False,False,America/New_York
476,96712,7488,1298,0.1733440170940171,21.62925,-158.04855,Haleiwa,HI,Hawaii,True,,7575,137.1,15003,Honolulu,{'15003':100},Honolulu,15003,False,False,Pacific/Honolulu
477,99705,22606,3915,0.17318411041316464,64.76238000000001,-147.31214,North Pole,AK,Alaska,True,,22944,81.3,2090,Fairbanks North Star,{'02090':100},Fairbanks North Star,02090,False,False,America/Anchorage
478,5403,18497,3199,0.17294696437260096,44.44697,-73.17235,South Burlington,VT,Vermont,True,,18695,414.2,50007,Chittenden,{'50007':100},Chittenden,50007,False,False,America/New_York
479,66025,7743,1339,0.17293038873821517,38.89755,-95.08854000000001,Eudora,KS,Kansas,True,,7906,45.5,20045,Douglas,"{'20045':97.61,'20091':2.39}",Douglas|Johnson,20045|20091,False,False,America/Chicago
480,98012,63484,10976,0.17289395753260664,47.84151,-122.19908999999998,Bothell,WA,Washington,True,,64417,1289.5,53061,Snohomish,{'53061':100},Snohomish,53061,False,False,America/Los_Angeles
481,53711,48710,8421,0.17288031205091356,43.015029999999996,-89.40921999999999,Madison,WI,Wisconsin,True,,49660,692.0,55025,Dane,{'55025':100},Dane,55025,False,False,America/Chicago
482,10280,9234,1596,0.1728395061728395,40.71025,-74.01671999999999,New York,NY,New York,True,,9384,26417.5,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
483,7756,3118,538,0.1725465041693393,40.2119,-74.00779,Ocean Grove,NJ,New Jersey,True,,3133,3479.0,34025,Monmouth,{'34025':100},Monmouth,34025,False,False,America/New_York
484,81657,5842,1007,0.17237247517973298,39.6512,-106.32342,Vail,CO,Colorado,True,,5850,19.4,8037,Eagle,{'08037':100},Eagle,08037,False,False,America/Denver
485,29485,56381,9707,0.1721679289122222,32.95261,-80.19351,Summerville,SC,South Carolina,True,,57000,487.4,45035,Dorchester,"{'45019':6.57,'45035':93.43}",Dorchester|Charleston,45035|45019,False,False,America/New_York
486,23464,75257,12950,0.17207701609152637,36.79724,-76.17922,Virginia Beach,VA,Virginia,True,,76495,1690.2,51810,Virginia Beach,{'51810':100},Virginia Beach,51810,False,False,America/New_York
487,53167,850,146,0.17176470588235293,42.74127,-88.22524,Rochester,WI,Wisconsin,True,,909,721.5,55101,Racine,{'55101':100},Racine,55101,False,False,America/Chicago
488,10022,30859,5300,0.17174892251855212,40.75863,-73.96786999999999,New York,NY,New York,True,,31125,28833.9,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
489,23314,8564,1470,0.17164876226062586,36.9507,-76.5357,Carrollton,VA,Virginia,True,,8593,140.8,51093,Isle of Wight,{'51093':100},Isle of Wight,51093,False,False,America/New_York
490,19128,37659,6463,0.17161900209777212,40.04887,-75.22904,Philadelphia,PA,Pennsylvania,True,,38309,1928.3,42101,Philadelphia,{'42101':100},Philadelphia,42101,False,False,America/New_York
491,72116,22047,3781,0.17149725586247563,34.80048,-92.24492,North Little Rock,AR,Arkansas,True,,22337,1241.1,5119,Pulaski,{'05119':100},Pulaski,05119,False,False,America/Chicago
492,75703,41178,7061,0.17147505949779007,32.23855,-95.32063000000001,Tyler,TX,Texas,True,,41842,264.5,48423,Smith,{'48423':100},Smith,48423,False,False,America/Chicago
493,7921,7536,1291,0.17131104033970276,40.65697,-74.67751,Bedminster,NJ,New Jersey,True,,7651,154.4,34035,Somerset,{'34035':100},Somerset,34035,False,False,America/New_York
494,84097,21436,3672,0.17130061578652733,40.304829999999995,-111.67312,Orem,UT,Utah,True,,21674,1370.2,49049,Utah,{'49049':100},Utah,49049,False,False,America/Denver
495,63141,20228,3465,0.17129721178564367,38.65829,-90.45818,Saint Louis,MO,Missouri,True,,20550,564.0,29189,St. Louis,{'29189':100},St. Louis,29189,False,False,America/Chicago
496,85308,65558,11221,0.171161414320144,33.660509999999995,-112.18462,Glendale,AZ,Arizona,True,,66057,1444.0,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
497,78259,26210,4480,0.170927127050744,29.6263,-98.42781,San Antonio,TX,Texas,True,,26508,634.2,48029,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
498,43054,26741,4569,0.17086122433716017,40.08084,-82.80348000000001,New Albany,OH,Ohio,True,,26953,396.2,39049,Franklin,{'39049':100},Franklin,39049,False,False,America/New_York
499,30328,36720,6273,0.17083333333333334,33.93215,-84.38576,Atlanta,GA,Georgia,True,,37111,906.6,13121,Fulton,{'13121':100},Fulton,13121,False,False,America/New_York
500,92592,83444,14249,0.17076122908777144,33.51108,-117.03087,Temecula,CA,California,True,,84418,287.9,6065,Riverside,{'06065':100},Riverside,06065,False,False,America/Los_Angeles
501,10004,3010,513,0.17043189368770764,40.69465,-74.02105999999999,New York,NY,New York,True,,3028,2214.8,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
502,32266,7016,1195,0.17032497149372863,30.31645,-81.41176999999999,Neptune Beach,FL,Florida,True,,7080,1162.6,12031,Duval,{'12031':100},Duval,12031,False,False,America/New_York
503,15351,640,109,0.1703125,39.88091,-79.92801999999999,Nemacolin,PA,Pennsylvania,True,,640,318.8,42059,Greene,{'42059':100},Greene,42059,False,False,America/New_York
504,48103,54923,9352,0.1702747482839612,42.25991,-83.84324000000001,Ann Arbor,MI,Michigan,True,,55403,314.8,26161,Washtenaw,{'26161':100},Washtenaw,26161,False,False,America/Detroit
505,94403,43808,7458,0.17024287801314827,37.538470000000004,-122.30452,San Mateo,CA,California,True,,44300,2718.0,6081,San Mateo,{'06081':100},San Mateo,06081,False,False,America/Los_Angeles
506,92128,50335,8563,0.17012019469553988,32.99935,-117.07179,San Diego,CA,California,True,,51066,1638.9,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
507,80123,45975,7815,0.1699836867862969,39.615829999999995,-105.06884,Littleton,CO,Colorado,True,,46586,1457.8,8059,Jefferson,"{'08005':24.36,'08031':26.72,'08059':48.92}",Jefferson|Denver|Arapahoe,08059|08031|08005,False,False,America/Denver
508,68516,44068,7488,0.16991921575746574,40.73488,-96.64258000000001,Lincoln,NE,Nebraska,True,,44460,790.4,31109,Lancaster,{'31109':100},Lancaster,31109,False,False,America/Chicago
509,43235,42177,7160,0.16976077008796264,40.10264,-83.0524,Columbus,OH,Ohio,True,,42673,1101.5,39049,Franklin,{'39049':100},Franklin,39049,False,False,America/New_York
510,55901,54075,9173,0.1696347665279704,44.06977,-92.50688000000001,Rochester,MN,Minnesota,True,,54721,671.0,27109,Olmsted,{'27109':100},Olmsted,27109,False,False,America/Chicago
511,97413,955,162,0.16963350785340314,44.100590000000004,-122.02806000000001,Blue River,OR,Oregon,True,,955,0.7,41039,Lane,"{'41039':99.34,'41043':0.66}",Lane|Linn,41039|41043,False,False,America/Los_Angeles
512,63144,8495,1441,0.1696291936433196,38.61909,-90.34765,Saint Louis,MO,Missouri,True,,8725,1456.6,29189,St. Louis,{'29189':100},St. Louis,29189,False,False,America/Chicago
513,99502,24356,4123,0.1692806700607653,61.1633,-149.98644,Anchorage,AK,Alaska,True,,24671,529.2,2020,Anchorage,{'02020':100},Anchorage,02020,False,False,America/Anchorage
514,55446,24170,4089,0.16917666528754655,45.04404,-93.48756,Minneapolis,MN,Minnesota,True,,24473,709.8,27053,Hennepin,{'27053':100},Hennepin,27053,False,False,America/Chicago
515,39211,24319,4110,0.16900365968995434,32.37175,-90.12222,Jackson,MS,Mississippi,True,,24628,770.5,28049,Hinds,{'28049':100},Hinds,28049,False,False,America/Chicago
516,68856,675,114,0.1688888888888889,41.495870000000004,-99.82745,Merna,NE,Nebraska,True,,685,2.1,31041,Custer,{'31041':100},Custer,31041,False,False,America/Chicago
517,85747,25200,4254,0.1688095238095238,32.09498,-110.76536999999999,Tucson,AZ,Arizona,True,,25777,150.9,4019,Pima,{'04019':100},Pima,04019,False,False,America/Phoenix
518,43081,60797,10261,0.1687747750711384,40.110640000000004,-82.89134,Westerville,OH,Ohio,True,,61572,876.2,39049,Franklin,{'39049':100},Franklin,39049,False,False,America/New_York
519,12866,38904,6563,0.1686973061895949,43.07079,-73.74081,Saratoga Springs,NY,New York,True,,39178,212.7,36091,Saratoga,{'36091':100},Saratoga,36091,False,False,America/New_York
520,95010,8859,1493,0.1685291793656169,36.97722,-121.95478,Capitola,CA,California,True,,9030,2570.5,6087,Santa Cruz,{'06087':100},Santa Cruz,06087,False,False,America/Los_Angeles
521,64158,4981,839,0.16844007227464364,39.23531,-94.48314,Kansas City,MO,Missouri,True,,5041,657.8,29047,Clay,{'29047':100},Clay,29047,False,False,America/Chicago
522,75056,58627,9865,0.1682671806505535,33.07395,-96.91483000000001,The Colony,TX,Texas,True,,59211,731.4,48121,Denton,{'48121':100},Denton,48121,False,False,America/Chicago
523,28277,70888,11924,0.16820900575555806,35.05237,-80.81752,Charlotte,NC,North Carolina,True,,71605,984.4,37119,Mecklenburg,{'37119':100},Mecklenburg,37119,False,False,America/New_York
524,84049,5387,904,0.1678113978095415,40.524809999999995,-111.50985,Midway,UT,Utah,True,,5442,20.2,49051,Wasatch,{'49051':100},Wasatch,49051,False,False,America/Denver
525,45440,20441,3427,0.16765324592730296,39.67399,-84.09861,Dayton,OH,Ohio,True,,20633,850.2,39113,Montgomery,"{'39057':41.92,'39113':58.08}",Montgomery|Greene,39113|39057,False,False,America/New_York
526,85306,24921,4177,0.16760964648288593,33.623940000000005,-112.17638999999998,Glendale,AZ,Arizona,True,,25206,1666.4,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
527,28278,26750,4481,0.16751401869158877,35.1296,-81.00789,Charlotte,NC,North Carolina,True,,27286,261.4,37119,Mecklenburg,{'37119':100},Mecklenburg,37119,False,False,America/New_York
528,28803,33623,5628,0.16738542069416767,35.52962,-82.52001,Asheville,NC,North Carolina,True,,33756,289.0,37021,Buncombe,{'37021':100},Buncombe,37021,False,False,America/New_York
529,10011,49930,8357,0.16737432405367514,40.74187,-74.00052,New York,NY,New York,True,,50472,29744.0,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
530,98373,24702,4129,0.1671524572909076,47.1476,-122.32518999999999,Puyallup,WA,Washington,True,,25068,913.1,53053,Pierce,{'53053':100},Pierce,53053,False,False,America/Los_Angeles
531,6518,19375,3238,0.16712258064516128,41.42763,-72.91349,Hamden,CT,Connecticut,True,,19488,468.7,9009,New Haven,{'09009':100},New Haven,09009,False,False,America/New_York
532,85085,21960,3670,0.16712204007285975,33.75295,-112.08931000000001,Phoenix,AZ,Arizona,True,,22211,264.0,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
533,32311,20654,3450,0.16703786191536749,30.40038,-84.16254,Tallahassee,FL,Florida,True,,21038,151.4,12073,Leon,{'12073':100},Leon,12073,False,False,America/New_York
534,30319,41171,6875,0.1669864710597265,33.87897,-84.33619,Atlanta,GA,Georgia,True,,41839,1429.0,13089,DeKalb,"{'13089':84.21,'13121':15.79}",DeKalb|Fulton,13089|13121,False,False,America/New_York
535,50009,19188,3203,0.1669272461955389,41.644459999999995,-93.45795,Altoona,IA,Iowa,True,,19559,247.7,19153,Polk,{'19153':100},Polk,19153,False,False,America/Chicago
536,84098,19237,3210,0.16686593543691844,40.73473,-111.53431,Park City,UT,Utah,True,,19362,81.3,49043,Summit,{'49043':100},Summit,49043,False,False,America/Denver
537,57108,22113,3685,0.16664405553294442,43.47752,-96.70406,Sioux Falls,SD,South Dakota,True,,22449,216.1,46083,Lincoln,"{'46083':99.32,'46099':0.68}",Lincoln|Minnehaha,46083|46099,False,False,America/Chicago
538,78736,8996,1499,0.16662961316140507,30.2611,-97.95944,Austin,TX,Texas,True,,9047,92.5,48453,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
539,74012,61431,10234,0.16659341374875877,36.05359,-95.80494,Broken Arrow,OK,Oklahoma,True,,62429,896.8,40143,Tulsa,{'40143':100},Tulsa,40143,False,False,America/Chicago
540,4086,8676,1445,0.16655140617796219,43.961529999999996,-69.95879000000001,Topsham,ME,Maine,True,,8763,105.4,23023,Sagadahoc,{'23023':100},Sagadahoc,23023,False,False,America/New_York
541,98221,21193,3528,0.16647006086915492,48.503209999999996,-122.65491999999999,Anacortes,WA,Washington,True,,21411,148.6,53057,Skagit,"{'53055':0.47,'53057':99.53}",Skagit|San Juan,53057|53055,False,False,America/Los_Angeles
542,89074,48923,8144,0.16646567054350714,36.036590000000004,-115.08086999999999,Henderson,NV,Nevada,True,,49397,2026.5,32003,Clark,{'32003':100},Clark,32003,False,False,America/Los_Angeles
543,44303,7655,1273,0.16629653821032006,41.10467,-81.53686,Akron,OH,Ohio,True,,7766,1288.0,39153,Summit,{'39153':100},Summit,39153,False,False,America/New_York
544,92620,48293,8025,0.16617315138839997,33.71257,-117.75068,Irvine,CA,California,True,,48952,2106.6,6059,Orange,{'06059':100},Orange,06059,False,False,America/Los_Angeles
545,85297,32543,5407,0.16614940232922595,33.2778,-111.7335,Gilbert,AZ,Arizona,True,,33029,987.0,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
546,10021,45496,7534,0.16559697555829084,40.76939,-73.95871,New York,NY,New York,True,,46215,44214.6,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
547,55113,40911,6770,0.1654811664344553,45.013000000000005,-93.15553,Saint Paul,MN,Minnesota,True,,41608,1009.1,27123,Ramsey,{'27123':100},Ramsey,27123,False,False,America/Chicago
548,55447,21443,3547,0.1654152870400597,45.0011,-93.4892,Minneapolis,MN,Minnesota,True,,21737,927.3,27053,Hennepin,{'27053':100},Hennepin,27053,False,False,America/Chicago
549,98110,23858,3945,0.16535334059854137,47.644690000000004,-122.54353,Bainbridge Island,WA,Washington,True,,24060,321.9,53035,Kitsap,{'53035':100},Kitsap,53035,False,False,America/Los_Angeles
550,75071,52243,8634,0.16526616005972092,33.24664,-96.62898,Mckinney,TX,Texas,True,,52939,176.8,48085,Collin,{'48085':100},Collin,48085,False,False,America/Chicago
551,37075,64477,10640,0.16502008468135926,36.33996,-86.60659,Hendersonville,TN,Tennessee,True,,65123,385.3,47165,Sumner,{'47165':100},Sumner,47165,False,False,America/Chicago
552,3458,6885,1136,0.16499636891793754,42.86906,-71.93782,Peterborough,NH,New Hampshire,True,,6904,47.7,33011,Hillsborough,"{'33005':0.11,'33011':99.89}",Hillsborough|Cheshire,33011|33005,False,False,America/New_York
553,30307,19437,3205,0.16489170139424808,33.77068,-84.33402,Atlanta,GA,Georgia,True,,19652,1522.8,13089,DeKalb,"{'13089':72.32,'13121':27.68}",DeKalb|Fulton,13089|13121,False,False,America/New_York
554,85260,38707,6381,0.16485390239491565,33.60958,-111.89157,Scottsdale,AZ,Arizona,True,,38934,959.4,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
555,27518,20787,3426,0.16481454755375957,35.72984,-78.77351,Cary,NC,North Carolina,True,,20875,788.0,37183,Wake,{'37183':100},Wake,37183,False,False,America/New_York
556,95677,25170,4143,0.16460071513706795,38.791340000000005,-121.2344,Rocklin,CA,California,True,,25279,1016.3,6061,Placer,{'06061':100},Placer,06061,False,False,America/Los_Angeles
557,32765,64613,10631,0.16453345302029004,28.66743,-81.20178,Oviedo,FL,Florida,True,,65151,555.8,12117,Seminole,{'12117':100},Seminole,12117,False,False,America/New_York
558,53593,22955,3776,0.16449575255935525,42.98452,-89.57814,Verona,WI,Wisconsin,True,,23247,103.2,55025,Dane,{'55025':100},Dane,55025,False,False,America/Chicago
559,78613,78822,12958,0.16439572708127173,30.50395,-97.82463,Cedar Park,TX,Texas,True,,79699,892.6,48491,Williamson,"{'48453':12.9,'48491':87.1}",Williamson|Travis,48491|48453,False,False,America/Chicago
560,90211,7888,1296,0.1643002028397566,34.06496,-118.38293999999999,Beverly Hills,CA,California,True,,7969,4649.4,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
561,96067,6910,1135,0.16425470332850942,41.30912,-122.36782,Mount Shasta,CA,California,True,,6910,20.4,6093,Siskiyou,{'06093':100},Siskiyou,06093,False,False,America/Los_Angeles
562,86351,6301,1034,0.16410093635930806,34.77845,-111.78506999999999,Sedona,AZ,Arizona,True,,6323,61.3,4025,Yavapai,{'04025':100},Yavapai,04025,False,False,America/Phoenix
563,46365,793,130,0.16393442622950818,41.60761,-86.54083,Mill Creek,IN,Indiana,True,,793,17.7,18091,LaPorte,{'18091':100},LaPorte,18091,False,False,America/Chicago
564,27519,54505,8935,0.163929914686726,35.807140000000004,-78.88705999999999,Cary,NC,North Carolina,True,,55111,694.3,37183,Wake,"{'37037':3.66,'37183':96.34}",Wake|Chatham,37183|37037,False,False,America/New_York
565,40222,21679,3553,0.16389132340052587,38.27128,-85.62033000000001,Louisville,KY,Kentucky,True,,21943,790.2,21111,Jefferson,{'21111':100},Jefferson,21111,False,False,America/New_York
566,77386,52952,8678,0.16388427254872337,30.10125,-95.35583000000001,Spring,TX,Texas,True,,54802,347.2,48339,Montgomery,{'48339':100},Montgomery,48339,False,False,America/Chicago
567,80020,49014,8030,0.1638307422369119,39.9318,-105.07453000000001,Broomfield,CO,Colorado,True,,49657,913.6,8014,Broomfield,"{'08001':0,'08013':0.31,'08014':82.26,'08059':17.43}",Broomfield|Jefferson|Boulder|Adams,08014|08059|08013|08001,False,False,America/Denver
568,8530,7450,1219,0.1636241610738255,40.37135,-74.89675,Lambertville,NJ,New Jersey,True,,7458,122.7,34019,Hunterdon,"{'34019':93.28,'34021':6.72}",Hunterdon|Mercer,34019|34021,False,False,America/New_York
569,77010,862,141,0.16357308584686775,29.75364,-95.35983,Houston,TX,Texas,True,,862,1144.6,48201,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
570,94087,56700,9274,0.1635626102292769,37.35153,-122.03692,Sunnyvale,CA,California,True,,57219,3184.4,6085,Santa Clara,{'06085':100},Santa Clara,06085,False,False,America/Los_Angeles
571,2650,845,138,0.16331360946745563,41.70342,-69.96591,North Chatham,MA,Massachusetts,True,,845,227.4,25001,Barnstable,{'25001':100},Barnstable,25001,False,False,America/New_York
572,33140,21669,3538,0.16327472426046427,25.81597,-80.13901,Miami Beach,FL,Florida,True,,21807,2684.5,12086,Miami-Dade,{'12086':100},Miami-Dade,12086,False,False,America/New_York
573,90803,32124,5244,0.16324243556219648,33.76161,-118.12218,Long Beach,CA,California,True,,32389,3066.6,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
574,73116,9121,1487,0.16303036947703103,35.54633,-97.56426,Oklahoma City,OK,Oklahoma,True,,9205,656.3,40109,Oklahoma,{'40109':100},Oklahoma,40109,False,False,America/Chicago
575,94706,20702,3375,0.16302772678968216,37.8897,-122.29553999999999,Albany,CA,California,True,,21040,5128.1,6001,Alameda,"{'06001':99.98,'06013':0.02}",Alameda|Contra Costa,06001|06013,False,False,America/Los_Angeles
576,95008,46033,7504,0.1630134903221602,37.27968,-121.95501999999999,Campbell,CA,California,True,,46513,2701.3,6085,Santa Clara,{'06085':100},Santa Clara,06085,False,False,America/Los_Angeles
577,10028,47336,7716,0.16300490113233057,40.7763,-73.95371999999999,New York,NY,New York,True,,47793,55636.0,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
578,32746,42819,6974,0.16287162241061212,28.76397,-81.35454,Lake Mary,FL,Florida,True,,43232,712.8,12117,Seminole,{'12117':100},Seminole,12117,False,False,America/New_York
579,89144,19593,3181,0.16235390190374113,36.1789,-115.32073999999999,Las Vegas,NV,Nevada,True,,19787,1840.5,32003,Clark,{'32003':100},Clark,32003,False,False,America/Los_Angeles
580,54115,45275,7330,0.16189950303699613,44.40464,-88.09196999999999,De Pere,WI,Wisconsin,True,,45700,126.7,55009,Brown,"{'55009':95.03,'55087':4.97}",Brown|Outagamie,55009|55087,False,False,America/Chicago
581,52402,40726,6581,0.16159210332465745,42.02274,-91.65977,Cedar Rapids,IA,Iowa,True,,41407,1125.0,19113,Linn,{'19113':100},Linn,19113,False,False,America/Chicago
582,85381,25190,4066,0.1614132592298531,33.609559999999995,-112.23163000000001,Peoria,AZ,Arizona,True,,25446,1408.3,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
583,10014,30499,4921,0.16134955244434243,40.733670000000004,-74.0069,New York,NY,New York,True,,30738,22447.1,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
584,20147,63393,10227,0.16132696038994843,39.04152,-77.47953000000001,Ashburn,VA,Virginia,True,,64197,1049.9,51107,Loudoun,{'51107':100},Loudoun,51107,False,False,America/New_York
585,43015,54951,8855,0.16114356426634638,40.2968,-83.06069000000001,Delaware,OH,Ohio,True,,55462,148.6,39041,Delaware,"{'39041':99.85,'39159':0.15}",Delaware|Union,39041|39159,False,False,America/New_York
586,90265,18330,2953,0.16110201854882705,34.071909999999995,-118.8499,Malibu,CA,California,True,,18389,64.9,6037,Los Angeles,"{'06037':96.68,'06111':3.32}",Los Angeles|Ventura,06037|06111,False,False,America/Los_Angeles
587,75035,69046,11113,0.1609506705674478,33.15534,-96.7727,Frisco,TX,Texas,True,,69802,777.5,48085,Collin,{'48085':100},Collin,48085,False,False,America/Chicago
588,98020,20099,3233,0.160853773819593,47.80022,-122.37266000000001,Edmonds,WA,Washington,True,,20322,1364.5,53061,Snohomish,{'53061':100},Snohomish,53061,False,False,America/Los_Angeles
589,48165,7497,1204,0.16059757236227826,42.50135,-83.6176,New Hudson,MI,Michigan,True,,7612,263.0,26125,Oakland,{'26125':100},Oakland,26125,False,False,America/Detroit
590,80013,71858,11534,0.16051100782098027,39.661390000000004,-104.7657,Aurora,CO,Colorado,True,,72887,1921.1,8005,Arapahoe,{'08005':100},Arapahoe,08005,False,False,America/Denver
591,15145,6942,1113,0.1603284356093345,40.41531,-79.82412,Turtle Creek,PA,Pennsylvania,True,,7071,1397.5,42003,Allegheny,{'42003':100},Allegheny,42003,False,False,America/New_York
592,84108,21993,3525,0.1602782703587505,40.78989,-111.73783999999999,Salt Lake City,UT,Utah,True,,22433,116.5,49035,Salt Lake,{'49035':100},Salt Lake,49035,False,False,America/Denver
593,80921,23421,3750,0.1601127193544255,39.00562,-104.91018000000001,Colorado Springs,CO,Colorado,True,,23618,84.4,8041,El Paso,{'08041':100},El Paso,08041,False,False,America/Denver
594,67124,7922,1268,0.1600605907599091,37.63357,-98.77254,Pratt,KS,Kansas,True,,7993,11.5,20151,Pratt,{'20151':100},Pratt,20151,False,False,America/Chicago
595,77450,72970,11673,0.15996985062354394,29.7463,-95.73832,Katy,TX,Texas,True,,73683,1357.7,48201,Harris,"{'48157':33.37,'48201':66.63}",Harris|Fort Bend,48201|48157,False,False,America/Chicago
596,21286,20274,3242,0.15990924336588735,39.41506,-76.57441999999999,Towson,MD,Maryland,True,,20483,869.3,24005,Baltimore,{'24005':100},Baltimore,24005,False,False,America/New_York
